id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
8692|2015-11-15|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8693|2015-11-22|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8694|2015-11-29|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8695|2015-12-06|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8696|2015-12-13|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8697|2015-12-20|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8698|2015-12-27|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8909|2015-01-04|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8910|2015-01-11|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8911|2015-01-18|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8912|2015-01-25|1.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8913|2015-02-01|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8914|2015-02-08|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8915|2015-02-15|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8916|2015-02-22|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8917|2015-03-01|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8918|2015-03-08|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8919|2015-03-15|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8920|2015-03-22|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8921|2015-03-29|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8922|2015-04-05|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8923|2015-04-12|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8924|2015-04-19|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8925|2015-04-26|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8926|2015-05-03|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8927|2015-05-10|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8928|2015-05-17|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8929|2015-05-24|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8930|2015-05-31|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8931|2015-06-07|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8932|2015-06-14|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8933|2015-06-21|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8934|2015-06-28|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8935|2015-07-05|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8936|2015-07-12|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8937|2015-07-19|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8938|2015-07-26|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8939|2015-08-02|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8940|2015-08-09|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8941|2015-08-16|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8942|2015-08-23|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8943|2015-08-30|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8944|2015-09-06|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8945|2015-09-13|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8946|2015-09-20|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8947|2015-09-27|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8952|2015-11-01|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8953|2015-11-08|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8954|2015-11-15|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8955|2015-11-22|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8956|2015-11-29|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8957|2015-12-06|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8958|2015-12-13|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8959|2015-12-20|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
8960|2015-12-27|0.0|230290|Capistrano|CE|62748-000|-4.4623|-38.9207
9171|2015-01-04|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9172|2015-01-11|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9173|2015-01-18|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9174|2015-01-25|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9175|2015-02-01|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9176|2015-02-08|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9177|2015-02-15|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9178|2015-02-22|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9179|2015-03-01|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9180|2015-03-08|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9181|2015-03-15|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9182|2015-03-22|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9183|2015-03-29|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9184|2015-04-05|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9185|2015-04-12|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9186|2015-04-19|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9187|2015-04-26|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9188|2015-05-03|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9189|2015-05-10|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9190|2015-05-17|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9191|2015-05-24|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9192|2015-05-31|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9193|2015-06-07|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9194|2015-06-14|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9195|2015-06-21|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9196|2015-06-28|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9197|2015-07-05|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9198|2015-07-12|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9199|2015-07-19|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9200|2015-07-26|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9201|2015-08-02|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9202|2015-08-09|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9203|2015-08-16|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9204|2015-08-23|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9205|2015-08-30|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9206|2015-09-06|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9207|2015-09-13|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9208|2015-09-20|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9209|2015-09-27|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9214|2015-11-01|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9215|2015-11-08|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9216|2015-11-15|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9217|2015-11-22|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9218|2015-11-29|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9219|2015-12-06|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9220|2015-12-13|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9221|2015-12-20|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9222|2015-12-27|0.0|230300|Caridade|CE|62730-000|-4.2010000000000005|-39.1415
9433|2015-01-04|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9434|2015-01-11|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9435|2015-01-18|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9436|2015-01-25|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9437|2015-02-01|1.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9438|2015-02-08|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9439|2015-02-15|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9440|2015-02-22|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9441|2015-03-01|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9442|2015-03-08|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9443|2015-03-15|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9444|2015-03-22|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9445|2015-03-29|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9446|2015-04-05|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9447|2015-04-12|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9448|2015-04-19|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9449|2015-04-26|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9450|2015-05-03|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9451|2015-05-10|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9452|2015-05-17|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9453|2015-05-24|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9454|2015-05-31|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9455|2015-06-07|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9456|2015-06-14|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9457|2015-06-21|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9458|2015-06-28|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9459|2015-07-05|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9460|2015-07-12|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9461|2015-07-19|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9462|2015-07-26|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9463|2015-08-02|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9464|2015-08-09|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9465|2015-08-16|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9466|2015-08-23|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9467|2015-08-30|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9468|2015-09-06|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9469|2015-09-13|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9470|2015-09-20|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9471|2015-09-27|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9476|2015-11-01|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9477|2015-11-08|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9478|2015-11-15|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9479|2015-11-22|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9480|2015-11-29|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9481|2015-12-06|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9482|2015-12-13|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9483|2015-12-20|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9484|2015-12-27|0.0|230310|Cariré|CE|62184-000|-3.9359|-40.5468
9695|2015-01-04|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9696|2015-01-11|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9697|2015-01-18|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9698|2015-01-25|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9699|2015-02-01|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9700|2015-02-08|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9701|2015-02-15|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9702|2015-02-22|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9703|2015-03-01|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9704|2015-03-08|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9705|2015-03-15|2.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9706|2015-03-22|2.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9707|2015-03-29|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9708|2015-04-05|7.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9709|2015-04-12|5.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9710|2015-04-19|2.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9711|2015-04-26|3.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9712|2015-05-03|11.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9713|2015-05-10|8.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9714|2015-05-17|7.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9715|2015-05-24|5.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9716|2015-05-31|5.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9717|2015-06-07|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9718|2015-06-14|3.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9719|2015-06-21|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9720|2015-06-28|2.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9721|2015-07-05|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9722|2015-07-12|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9723|2015-07-19|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9724|2015-07-26|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9725|2015-08-02|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9726|2015-08-09|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9727|2015-08-16|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9728|2015-08-23|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9729|2015-08-30|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9730|2015-09-06|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9731|2015-09-13|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9732|2015-09-20|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9733|2015-09-27|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9738|2015-11-01|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9739|2015-11-08|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9740|2015-11-15|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9741|2015-11-22|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9742|2015-11-29|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9743|2015-12-06|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9744|2015-12-13|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9745|2015-12-20|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9746|2015-12-27|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9957|2015-01-04|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9958|2015-01-11|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9959|2015-01-18|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9960|2015-01-25|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9961|2015-02-01|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9962|2015-02-08|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9963|2015-02-15|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9964|2015-02-22|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9965|2015-03-01|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9966|2015-03-08|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9967|2015-03-15|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9968|2015-03-22|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9969|2015-03-29|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9970|2015-04-05|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9971|2015-04-12|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9972|2015-04-19|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9973|2015-04-26|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9974|2015-05-03|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9975|2015-05-10|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9976|2015-05-17|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9977|2015-05-24|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9978|2015-05-31|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9979|2015-06-07|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9980|2015-06-14|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9981|2015-06-21|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9982|2015-06-28|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9983|2015-07-05|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9984|2015-07-12|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9985|2015-07-19|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9986|2015-07-26|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9987|2015-08-02|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9988|2015-08-09|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9989|2015-08-16|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9990|2015-08-23|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9991|2015-08-30|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9992|2015-09-06|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9993|2015-09-13|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9994|2015-09-20|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9995|2015-09-27|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
